text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,label

b'such ridiculous ness MASKS save LIVES people should want to save lives urging them forcing them arghhh',2020-10-24 09:30:00,,en,,,442555,250424,"If not US, who?
If not now? When?

Traitors in our midst, our JOB? Vote them out.
join@tonythedemocrat.org and help get the vote out #PostcardsToVoters
#BLM",United States,549529801,2012-04-09 20:36:36,False,False,,13,7179,False,,7869,True,Watching,,GaylaAnnette,False,C0DEED,http://pbs.twimg.com/profile_images/1276829937010434054/4534ffoA_normal.jpg,,1319934156411895811,0,False,Twitter for Android,False,0,economy

b'Despite the fear and challenges these people stayed strong in order to recover and win their battle against the co',2020-10-24 09:30:02,,en,,,7559,245648,This is the official Twitter account of GMA Network. Follow us on Instagram @gmanetwork.,Philippines,39455426,2009-05-12 07:37:25,True,False,http://www.gmanetwork.com,714,1431690,False,,680,False,GMA Network,,gmanetwork,True,9AE4E8,http://pbs.twimg.com/profile_images/1277427227668312064/SS4nRi23_normal.jpg,,1319934162049052672,0,False,Sprout Social,False,0,economy

b'Saturday Essay Will The Covid 19 Pandemic Inspire A New Wave Of British Entrepreneurs',2020-10-24 09:30:02,,en,,,5184,63449,"YT features lifestyle, news, business, food, family & more. 
To add to our Voice Of The North, send your news to editor@yorkshiretimes.co.uk",Yorkshire,361168224,2011-08-24 10:53:26,False,False,http://www.yorkshiretimes.co.uk,292,23484,False,,4561,False,The Yorkshire Times,,TheYorksTimes,False,C0DEED,http://pbs.twimg.com/profile_images/959748710417817600/m3l6oro7_normal.jpg,,1319934162040721409,0,False,yorkshire-times,False,0,economy

b'Using the word looted for covid 19 parllatives is so stupid they people are taking what belongs to them not looting',2020-10-24 09:30:03,,en,,,6465,2711,proudly Chelsea standing fan,under air,1192023960629723138,2019-11-06 10:20:52,False,False,,0,252,False,,605,True,lastborn�=,,CHINEDUM_444,False,F5F8FA,http://pbs.twimg.com/profile_images/1318692292404875269/JHXhlsed_normal.jpg,,1319934166260195328,0,False,Twitter for Android,False,0,economy

b'Saturday Essay Will The Covid 19 Pandemic Inspire A New Wave Of British Entrepreneurs',2020-10-24 09:30:03,,en,,,98,4205,"The Lancashire Times is part of the P.ublished media group - a community driven news organisation - over 350 writers, 6 editors and a host of contributors.",,1199368195171389441,2019-11-26 16:44:17,False,False,https://lancashiretimes.co.uk/,1,304,False,,838,True,The Lancashire Times,,TheLancsTimes,False,F5F8FA,http://pbs.twimg.com/profile_images/1220714355601346562/wpHqVbhC_normal.png,,1319934168353177601,0,False,TheLancsTimes,False,0,economy

b'Committed to safety throughout COVID 19 and BEYOND We re proud members of the Safe Taxi and Privat',2020-10-24 09:30:04,,en,,,840,7156,"Compare cab prices for over 550 UK towns & cities and book now via web & app!
For urgent booking issues, please email info@minicabit.com or use our live chat.",UK,180627412,2010-08-20 02:34:29,False,False,https://www.gofundme.com/f/free-cabs-for-nhs,57,3796,False,,2285,False,minicabit,,minicabit,True,C0DEED,http://pbs.twimg.com/profile_images/982266138913472512/qscTpn4e_normal.jpg,,1319934170114777088,0,False,Sprout Social,False,0,economy

b'Covid 19 makes everything else we have encountered in modern times fade and the infection shows no',2020-10-24 09:30:04,,en,,,132,234,,"Kung�lv, Sweden",1351326853,2013-04-14 08:10:55,False,False,,0,5,False,,46,True,Lillemor Martinsson,,LillemorMillior,False,C0DEED,http://pbs.twimg.com/profile_images/464157291621928960/8LVscKJs_normal.jpeg,,1319934172836859904,0,False,Twitter for iPhone,False,0,economy

b'Alberta lawyer calls for action after 55 COVID 19 cases reported at Calgary jail',2020-10-24 09:30:04,,en,,,17,36085,We are your community Reporter. Exciting news from your community. Connecting communities around Canada. Become our Reporter for your community. #mycitynewsca,Toronto - Canada,2594248009,2014-06-29 04:54:54,False,False,https://mycitynews.ca,0,72,False,,331,True,MyCityNews,,MyCityNewsca,False,C0DEED,http://pbs.twimg.com/profile_images/1249460234617307137/OJn10KDQ_normal.jpg,,1319934173226897409,0,False,WordPress.com,False,0,economy

b'If you are interested in platform work or gig economy check out this website by',2020-10-24 09:30:05,,en,,,2974,2520,"Feminist; Optimist; Bird-watcher, Urban Gardener; Lover of books; Research - gender, informal labour, migration and health; qualitative methods",Ahmedabad and Bengaluru,793757326574362625,2016-11-02 10:11:08,False,False,,3,707,False,,1010,False,Divya Ravindranath,,divyarrs,True,000000,http://pbs.twimg.com/profile_images/1156942098534473730/8XQLQIoc_normal.jpg,,1319934178364801035,0,False,Twitter Web App,False,0,economy

b'COVID 19 has impacted various platforms differently where demand for Airbnb and Uber has decreased activity on',2020-10-24 09:30:06,,en,,,359,750,"CoFoundersTown is a business blogging platform and a place to share experiences in the form of Articles, Videos and Podcasts","Gurgaon, India",1072397093841616896,2018-12-11 07:46:06,False,False,http://www.cofounderstown.com,0,327,False,,29,True,CoFoundersTown (CFT),,cofounderstown,True,F5F8FA,http://pbs.twimg.com/profile_images/1072397857829912578/A2I0eFSv_normal.jpg,,1319934179556151296,0,False,AgoraPulse Manager,False,0,economy

b'A better way is to stop all this covidBullshit and go back to work These lockdown policies are killing the economy',2020-10-24 09:30:07,,en,,,10048,17768,#StopFurloughingNow....... #ReturnToWork,"London born, Herts aged.",349218120,2011-08-05 19:10:58,False,False,,12,179,False,,162,True,Roger Boomy-James esq.,,yahboomy,True,C0DEED,http://pbs.twimg.com/profile_images/1319345018017095681/01eibUTi_normal.jpg,,1319934184534822912,0,False,Twitter for iPhone,False,0,economy

b'Level 2 restrictions are now in place Southwark along with the rest of London must follow the rules to help',2020-10-24 09:30:07,,en,,,575,26213,"News, information and events from Southwark Council. We monitor tweets Monday - Friday, 9am - 5pm.","Southwark, London",17776744,2008-12-01 11:15:58,False,False,http://www.southwark.gov.uk,622,31146,False,,309,True,Southwark Council,,lb_southwark,True,C0DEED,http://pbs.twimg.com/profile_images/1148151716032012288/Iz65nAXf_normal.png,,1319934183331024896,0,False,Swat.io,False,0,economy

b'The Nigeria army already shot someone at medical store road while they were collecting the hoarded covid 19 pallia',2020-10-24 09:30:07,,en,,,3442,2153,LGBTQ lives doesn't matter here. So do not follow me or quote my tweet if you are one. Old account was suspended. I follow back,"Benin-City, Nigeria",1307265231291396100,2020-09-19 10:28:30,False,False,,0,158,False,,473,True,Eseosa,,EseosaOni,False,F5F8FA,http://pbs.twimg.com/profile_images/1307267005087649794/EriSF__0_normal.jpg,,1319934186388598785,0,False,Twitter for Android,False,0,economy

b'What the new CDC definition of a COVID 19 close contact means for you',2020-10-24 09:30:08,,en,,,85,85602,The best of the internet,,2707085628,2014-08-04 18:02:18,True,False,http://www.huffingtonpost.in,722,144728,False,,23,False,HuffPost India,,HuffPostIndia,False,000000,http://pbs.twimg.com/profile_images/875958416639787008/b51bHHxl_normal.jpg,,1319934186959048704,0,False,SocialFlow,False,0,economy

b'COVID 19 Guidance for Coventry in Bengali',2020-10-24 09:30:08,,en,,,828,14231,"Non-profit Community Radio. Hillz 98.6FM. Local Voices. Global Rhythms. 
Studio: 02476224761 
donate http://hillzfm.co.uk 
reg. charity 1112123 @WATCHCHARITY","Coventry, Hillfields",481264430,2012-02-02 14:30:05,False,False,http://www.hillzfm.co.uk,38,2155,False,,1703,False,Hillz FM Radio 98.6 #StayHomeSaveLives,,HillzFM,True,90F055,http://pbs.twimg.com/profile_images/462225097701330944/Mj8Cq_Iq_normal.png,,1319934188049604609,0,False,Hootsuite Inc.,False,0,economy

b'COVID 19 pandemic against mental health services for genocide survivors during commemoration week in Rwanda',2020-10-24 09:30:08,,en,,,4,622,"Attila Nemeth MD PhD FACE
Professor of Medicine and Endocrinology ��
6079 Village Glen 4240, Dallas, TX 75206 E�drnemethattila@me.com�",Budapest - Dallas Tx,2598153433,2014-07-01 15:10:05,False,False,http://www.endokrinrendeles.com,0,26,False,,171,False,Prof. Dr. Attila Nemeth PhD MBA,,anemeth1965,True,C0DEED,http://pbs.twimg.com/profile_images/1253003632653545475/ICzoq1nN_normal.jpg,,1319934188724899840,0,False,Twitter for iPhone,False,0,economy

b'Buy your very own Covid 19 Safety Shield gt plasterer plastering renovation',2020-10-24 09:30:09,,en,,,103,9856,"A nationwide distributor of insulation, drywall, metal systems, timber, plasterboard, plasters, suspended ceilings, partitioning and fire protection products.","Alcester, England",940303714157506560,2017-12-11 19:34:10,False,False,http://walls-and-ceilings.co.uk,4,1596,False,,4990,False,Walls & Ceilings International Limited,,WAClimited,False,000000,http://pbs.twimg.com/profile_images/1255578363550457859/ouMfjOd8_normal.jpg,,1319934192868798464,0,False,Loomly,False,0,economy

b'First full week as a journalist is done I am tired and know far more about Covid 19 than I did last week Loving every second of it though',2020-10-24 09:30:10,,en,,,926,1010,SEO writer for @kentlivenews @sussexlive and Founder @PowerSpikeGames views are my own but they are pretty good to be fair.,Kent,910075168776757248,2017-09-19 09:36:43,False,False,http://www.powerspikegames.com,5,159,False,,95,False,Scott Banks,,ScottLEBanks,False,000000,http://pbs.twimg.com/profile_images/1182645515726524417/VZDq055y_normal.jpg,,1319934197474230272,0,False,Twitter Web App,False,0,economy

b'Kfm News Top Stories 18 Staff And 9 Patients Test Positive For Covid 19 at Naas General Hospital Forcing A Ward',2020-10-24 09:30:13,,en,,,4931,83569,Text or What�s App.       0833 979797 or phone 045 901 490.,"Kildare, Ireland",19397848,2009-01-23 15:19:50,False,False,http://www.kfmradio.com,202,13535,False,,771,False,Kfm Radio,,kfmradio,True,FEF200,http://pbs.twimg.com/profile_images/1244627265373298688/IqIC8gpw_normal.jpg,,1319934210073907200,0,False,Twitter Web App,False,0,economy

b'Calabar residents sing National anthem after emptying Covid 19 palliatives warehouse',2020-10-24 09:30:16,,en,,,371,6079,http://mymp3plus.com.ng follow for update turn on post notification call; 08114413203 for promotion,Abuja-Benin-Lagos,1266841344456220679,2020-05-30 21:20:37,False,False,http://mymp3plus.com.ng,0,24,False,,65,True,mymp3pluscom,,mymp3pluscom1,False,F5F8FA,http://pbs.twimg.com/profile_images/1266842200043933696/C0GRo7Ep_normal.jpg,,1319934221847244801,0,False,WordPress.com,False,0,economy

b'Who d have thought',2020-10-24 09:30:16,,en,,,3933,5876,Entrepreneur,United Kingdom,1389498121,2013-04-29 13:20:46,False,False,,28,4946,False,,146,True,Hugh Osmond,,hughosmond,False,C0DEED,http://pbs.twimg.com/profile_images/1264819612492980225/1qkxHF2-_normal.jpg,,1319934223428603904,0,False,Twitter for iPhone,False,0,economy

b'Trump how many of these Patriots will die if COVID 19 because they attended your rally You have blood on your hands',2020-10-24 09:30:16,,en,,,10591,9265,,,1125341580,2013-01-27 15:26:09,False,False,,0,115,False,,106,True,sborkows,,sdbchicago,True,C0DEED,http://pbs.twimg.com/profile_images/3170395796/f41ccef40215c5fb29621ce1a4c25792_normal.jpeg,,1319934224045084673,0,False,Twitter for iPhone,False,0,economy

b'And also the minimalist movement that a lot of millennials are aspiring to',2020-10-24 09:30:17,,en,,,11142,10470,"Thick skin, open heart. Speaking truth to power every damn day. #AntiRacist #AntiSexist #GreenNewDeal #ProgressNotPerfection",,860443078582194176,2017-05-05 10:36:30,False,False,,3,2608,False,,2489,True,Woman Who Has All,,WomanWhoHasAll,False,F5F8FA,http://pbs.twimg.com/profile_images/1312939015042076672/IDOqEu8x_normal.jpg,,1319934225794002945,0,False,Twitter for iPhone,False,0,economy

b'Cost of COVID 19 tests reduced',2020-10-24 09:30:17,,en,,,106,80212,The Official Twitter Stream of Uganda's Independent magazine - the home of cutting edge opinion and analysis and all #UgandaNews,"Kampala, Uganda",47279129,2009-06-15 06:47:30,True,False,http://www.independent.co.ug,457,176520,False,,521,False,The Independent,,UGIndependent,False,E69AB5,http://pbs.twimg.com/profile_images/893319460966342656/O5RqYdNb_normal.jpg,,1319934227501228042,0,False,WordPress.com,False,0,economy

b'Senate Democrats Block COVID 19 Stimulus Bill AGAIN',2020-10-24 09:30:18,,en,,,19150,171267,"Gerald Loeb Award Winner ;) 2X Pulitzer Nom, Polk Nom, CFE Citi, https://t.co/jvFN9mRGeP SUBSCRIBE to podcast https://t.co/oT6pbSmPVe ---SUPPORT US HERE: https://t.co/aiT8kUsBcP",Muckraker at TruePundit.com,275276082,2011-03-31 23:54:17,False,False,,1464,309039,False,,54584,False,Thomas Paine,,Thomas1774Paine,False,000000,http://pbs.twimg.com/profile_images/1016483322166251520/DlxvQ1e5_normal.jpg,,1319934231439659009,0,False,Hootsuite Inc.,False,0,economy

b'The COVID 19 testing unit returns to Barnet from 10 30am 3 30pm today Sat 24 Oct at Middlesex University ONLY',2020-10-24 09:30:19,,en,,,3146,21052,"This account is monitored during business hours, Monday to Friday. We reserve the right to remove, without notice, any disruptive, offensive or abusive posts.","London, England",14831512,2008-05-19 12:02:49,True,False,http://www.barnet.gov.uk,439,19678,False,,559,False,Barnet Council #StayAlert,,BarnetCouncil,True,FFFFFF,http://pbs.twimg.com/profile_images/1252604222027321345/qnsf5oWb_normal.png,,1319934233452924928,0,False,Hootsuite Inc.,False,0,economy

b'More than 10 of US workers deliberately act against their company s interests why employers must learn to value t',2020-10-24 09:30:19,,en,,,165,2881,Forum of Industry and Academic Knowledge Sharing,"Mumbai, India",827145700911624192,2017-02-02 13:24:37,False,False,http://www.fiaks.com,0,89,False,,122,False,FIAKS,,fiaks4knowledge,False,000000,http://pbs.twimg.com/profile_images/1079672931049848832/Vpm-9QYE_normal.jpg,,1319934235558510593,0,False,Hootsuite Inc.,False,0,economy

b'COVID 19 Updates globally Total cases 42 548 030 Dead 1 150 140 Recovered 31 454 343 Last updated October',2020-10-24 09:30:19,,en,,,34,621421,"Creating Amazing Experiences for Home, Work, and Play.  https://lab.co.tz","Dar es Salaam, Tanzania",10409622,2007-11-20 11:57:10,False,False,https://www.thedextazlab.com,57,1851,False,,2551,False,David Kisamfu,,thedextazlab,True,313131,http://pbs.twimg.com/profile_images/1230394036181229568/AfTYKvxP_normal.jpg,,1319934235709419522,0,False,@thedextazlab,False,0,economy

b'New COVID 19 Data at 2020 10 24 05 30 01 am EDT Coronavirus COVID19',2020-10-24 09:30:19,,en,,,0,7543,Posting Covid-19 data from web sources,,1246809881790857216,2020-04-05 14:41:28,False,False,,0,65,False,,31,True,Covid Data,,CovidData2,False,F5F8FA,http://pbs.twimg.com/profile_images/1246838497291493377/D6m2OudO_normal.jpg,,1319934236615450624,0,False,coronaData_Test,False,0,economy

b'If you ring 111 you will not be able to book a COVID19 test 111 needs to be protected for people who are ringin',2020-10-24 09:30:19,,en,,,2440,16538,"You must self-isolate for 10 days and get tested if you have a high temperature, cough or loss of smell or taste, no matter how mild.",Swindon,81802932,2009-10-12 09:24:57,False,False,http://www.swindon.gov.uk/itsuptoallofus,0,12958,False,,1044,False,Swindon Borough Council. It�s up to all of us,,SwindonCouncil,True,F28613,http://pbs.twimg.com/profile_images/1293069702965665793/2PwSm1ty_normal.jpg,,1319934236426719232,0,False,Hootsuite Inc.,False,0,economy

b'ImranKhan is facing multiple challenges The only way he has is to listen to 3 Qasim',2020-10-24 09:30:19,,en,,,69,72,I am an ordinary Muslim. Always with truth even if it goes against me. Interested in Islam and human rights.,,1318099707156070406,2020-10-19 08:00:51,False,False,,0,8,False,,9,True,Ya Sin,,YaSin24305746,False,F5F8FA,http://pbs.twimg.com/profile_images/1318102067001503744/QY9K-bX7_normal.jpg,,1319934237001142272,0,False,Twitter Web App,False,0,economy

b'The 1st VP of the government of Spain proudly recaps the socialist government s only achievement of the past 28 mon',2020-10-24 09:30:21,,en,,,26640,3936,Aerospace engineer & environmental expert. Semi-retired Gen X. Canadian social-liberal. Animal lover... Spain's in dire need of a spiritual awakening.,"Marina Alta, Spain",1216213229296410625,2020-01-12 04:20:20,False,False,,0,223,False,,496,True,Beh G.,,OracleOfIberia,False,F5F8FA,http://pbs.twimg.com/profile_images/1310951645845520387/2ajHhdET_normal.jpg,,1319934241443119104,0,False,Twitter Web App,False,0,economy

b'Chairperson has said a vaccine for COVID 19 could be available in India by June 2021',2020-10-24 09:30:23,,en,,,1064,272088,"Moneycontrol is India�s No. 1 financial portal. Tune in for breaking news, in-depth analyses, best investment tools. Get #MCPro for exclusive content & benefits",Mumbai,68927629,2009-08-26 07:55:29,True,False,http://www.moneycontrol.com,2492,946914,False,,293,False,moneycontrol,,moneycontrolcom,False,000000,http://pbs.twimg.com/profile_images/841519699632447488/ea4043nJ_normal.jpg,,1319934251471495168,0,False,Twitter Web App,False,0,economy

b'Shameless people',2020-10-24 09:30:23,,en,,,21,11,,"Taraba, Nigeria",1317478276382720002,2020-10-17 14:51:53,False,False,,0,4,False,,149,True,FrancaPaul,,FrancaPaul10,False,F5F8FA,http://pbs.twimg.com/profile_images/1318967138992926723/zb7Bwntt_normal.jpg,,1319934252025249793,0,False,Twitter for Android,False,0,economy

b'As should We All',2020-10-24 09:30:24,,en,"Place(_api=None, id='1661ada9b2b18024', url='https://api.twitter.com/1.1/geo/id/1661ada9b2b18024.json', place_type='city', name='Wichita', full_name='Wichita, KS', country_code='US', country='United States', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-97.534906, 37.562483], [-97.534906, 37.80531], [-97.152924, 37.80531], [-97.152924, 37.562483]]]), attributes={})",,299362,173770,"a farm kid, served in the USN with the USMC as a 8404 corpsman. Recently semiretired. Still hope to change the face of the planet by growing more grasslands","Kansas, USA",2779059773,2014-09-21 15:02:00,False,False,,31,3378,False,,5001,True,GT Lang,,gtlang74,True,C0DEED,http://pbs.twimg.com/profile_images/540658473449824258/uWdCsEYT_normal.jpeg,,1319934256483864576,0,False,Twitter for Android,False,0,economy

b'Businesses flouting Covid 19 regulations are breaking the law official warns',2020-10-24 09:30:25,,en,,,7,52529,International Relations Under One Roof,,1261227775475605504,2020-05-15 09:32:05,False,False,https://www.nationstaterelations.com/,1,14,False,,85,True,Nation-State Relations,,RelationsState,False,F5F8FA,http://pbs.twimg.com/profile_images/1264808339504091136/AKNiM_XD_normal.jpg,,1319934259092705280,0,False,WordPress.com,False,0,economy

b'One and only solution for prosper pakistan change from security state to Welfare State Pakistan Economy',2020-10-24 09:30:26,,en,,,17318,57222,#Humanity #Nature #Love #Peace #Sindh #Dubai #UAE,,146939033,2010-05-22 19:10:46,False,False,,7,3610,False,,2872,False,iHuman #RIPNisar,,nizamani81,True,ACDED6,http://pbs.twimg.com/profile_images/1319908065676840961/vIvwTReQ_normal.jpg,,1319934262922137601,0,False,Twitter for iPhone,False,0,economy

b'See drama king',2020-10-24 09:30:29,,en,,,376,40727,"Wellness Coach. 

I guide people out of their limitations, and I help them find their way to where they want to be - in any area of their life.

E.D @cewafrica",Lagos. ,262144230,2011-03-07 13:04:38,False,False,http://tola.disha.page,22,1857,False,,1419,False,'Tola || #EndSARS,,TolaOladiji,True,C0DEED,http://pbs.twimg.com/profile_images/1147760265968140288/d2pZKyqe_normal.jpg,,1319934275689586694,0,False,Twitter for iPhone,False,0,economy

b'Raftaar s New Song Mask On OUT Combats The Misinformation About COVID 19 Koimoi',2020-10-24 09:30:29,,en,,,572,91556,"Latest Bollywood News, Quick Reviews, & The One Stop Box Office Guru.
http://koimoi.com
Follow:
Facebook- http://facebook.com/koimoidotcom
Instagram - koimoi",Bombay,99928370,2009-12-28 11:35:59,True,False,http://www.koimoi.com,284,230582,False,,953,False,Koimoi.com,,Koimoi,True,FFF04D,http://pbs.twimg.com/profile_images/730725577401868288/GvaCV_Ok_normal.jpg,,1319934278717767681,0,False,Twitter Web App,False,0,economy

b'Do you have solution to pandemic situation recovery are you saying economy will not be affected due t',2020-10-24 09:30:30,,en,,,380,2785,"Evangelist, Thought leader and IoT, IT and Cloud Architect","New Delhi, India",3229438344,2015-05-29 06:31:47,False,False,https://www.linkedin.com/in/lugani/,1,161,False,,237,False,Sandeep,,sandeeplugani,False,000000,http://pbs.twimg.com/profile_images/736191380758761474/xCw777mo_normal.jpg,,1319934281293066244,0,False,Twitter for Android,False,0,economy

b'Amen EndSARS',2020-10-24 09:30:32,,en,,,3210,1957,#endsars #ENDBADGOVERNANCE,"Lagos and Enugu, Nigeria",1010963807177502720,2018-06-24 19:12:09,False,False,,0,442,False,,656,True,themadigboboy,,therebelliousX,False,F5F8FA,http://pbs.twimg.com/profile_images/1318743894495023104/mvuFtCJm_normal.jpg,,1319934290226982912,0,False,Twitter for Android,False,0,economy

b'Mans Yes some of it but no way was it all It was way w',2020-10-24 09:30:34,,en,,,40986,71865,,"North East, England",733395634250637312,2016-05-19 20:35:19,False,False,,24,7190,False,,5611,True,DC gets to people like no one else can.,,Brexit011,False,F5F8FA,http://pbs.twimg.com/profile_images/1309077691782565888/xl_O1Vvn_normal.jpg,,1319934298963705856,0,False,Twitter for Android,False,0,economy

b'Hey we turned the corner on COVID 19 all right BUT under your dynamic leadership you had us tur',2020-10-24 09:30:35,,en,,,115678,57909,Only tweeting because I care about what's happening to America because of guilty Trump & complicit GOP.   #TheResistance #TeamJustice,"Florida, USA",821124621206454272,2017-01-16 22:39:00,False,False,,3,337,False,,1008,True,Roger S.,,RogerSh39438229,True,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319934302939906050,0,False,Twitter for Android,False,0,economy

b'Step up action to achieve COVID 19 ceasefire Guterres says in UN Day message UN Day',2020-10-24 09:30:35,,en,,,579,130259,SoMe-kanava n�ky� ja tulla n�hdyksi vastuullisuuden saralla / Channel of Social Media to see and to be seen in the Context of Sustainability #vastuullisuus #csr,,3130745716,2015-03-31 12:19:28,False,False,http://vastuullisuusuutiset.fi/,348,4240,False,,1706,True,Vastuullisuusuutiset,,Vastuullisuus,False,C0DEED,http://pbs.twimg.com/profile_images/846365067033632768/X16BOe6b_normal.jpg,,1319934303632003073,0,False,,False,0,economy

b'Oh yes my bother',2020-10-24 09:30:38,,en,,,13,43,Because I am exceptional,,1254404163821350915,2020-04-26 13:37:32,False,False,,0,20,False,,62,True,Abolaji Abosede Temileyi,,AbosedeTemileyi,False,F5F8FA,http://pbs.twimg.com/profile_images/1254404509121593345/9vAl6cd2_normal.jpg,,1319934312939216896,0,False,Twitter for iPhone,False,0,economy

b'It s not any hoodlums Why aren t you guys reporting the hoarding of these palliatives',2020-10-24 09:30:38,,en,,,4337,6121,"6ft_,loves music,has a good sense of humour...",Lagos,156790879,2010-06-17 23:27:18,False,False,,0,131,False,,461,True,6ft_+,,luckyeaf,False,C0DEED,http://pbs.twimg.com/profile_images/1315628733852774400/mhQNm5e2_normal.jpg,,1319934314558201857,0,False,Twitter for Android,False,0,economy

b'Who wouldn t join this man on a sofa',2020-10-24 09:30:39,,en,,,965,18325,A pr agency specialising in putting you in the right places since 2006.,Gloucestershire,198950195,2010-10-05 17:12:16,False,False,http://straightprcirencester.com/,68,1951,False,,2537,False,Straight-PR,,Straightpr,False,1A1B1F,http://pbs.twimg.com/profile_images/1167111931/SPR_logo_normal.jpg,,1319934317167022081,0,False,Twitter for Android,False,0,economy

b'Khabarhub 21 deaths from COVID 19 in Sudurpaschim Province so far',2020-10-24 09:30:39,,en,,,2,310450,"Aggregates news from medias like MyRepublica, The Himalayan Times, Kathmandu Post, RatoPati, SetoPati, The Guardian, Al Jazeera, etc.","Kathmandu, Nepal",2416885579,2014-03-29 03:46:13,False,False,,147,12316,False,,58,False,Nepal News English,,Nepal_News_En,False,000000,http://pbs.twimg.com/profile_images/449756431990788096/G1zT-nAm_normal.jpeg,,1319934319440334849,0,False,Poster-app,False,0,economy

b'The entire country is in the grip of a Poverty Emergency The UN Rapporteur on Extreme Poverty told us so in 2018',2020-10-24 09:30:41,,en,,,9543,6296,"Hopeful idealist, strategic thinker, pretty good communicator. We are an interesting species - ""capable of such beautiful dreams and such horrible nightmares"".",UK,15162870,2008-06-18 21:40:26,False,False,,2,719,False,,1148,False,xHopeful Human,,jebear,False,000000,http://pbs.twimg.com/profile_images/1285554629074456576/WE5XodXw_normal.jpg,,1319934327313043456,0,False,TweetDeck,False,0,economy

b'Turkish inflation almost four times official tally study finds Ahval News',2020-10-24 09:30:41,,en,,,159,84030,"All you need to know and understand about Turkey. Unique independent and free source of news, analysis, comment. 
https://www.facebook.com/ahvalenglish/",,921326512288169984,2017-10-20 10:45:32,True,False,http://ahvalnews.com,321,24743,False,,22,False,Ahval,,ahval_en,False,000000,http://pbs.twimg.com/profile_images/925342991874707456/L3UfK0wu_normal.jpg,,1319934329141776384,0,False,Echobox,False,0,economy

b'IMF Admits China Has Overtaken The US As The World s Largest Economy China ChinaNewSuperPower',2020-10-24 09:30:41,,en,,,1447,170,"Economics #Teacher , #Freelancer , #Blogger, #Writer , Student of #Blockchain Technology.
Love to travel and Explore the nature .","Islamabad, Pakistan",949958556949929986,2018-01-07 10:59:04,False,False,http://motivationex.blogspot.com,0,54,False,,284,True,Shahzad Masud,,ShahzadMasud1,False,F5F8FA,http://pbs.twimg.com/profile_images/1094104187879723008/biRHznip_normal.jpg,,1319934328961437698,0,False,Twitter for Android,False,0,economy

b'Coronavirus search How is Covid 19 spreading in your community',2020-10-24 09:30:42,,en,,,39,575648,"Diverse opinion, thorough reporting and outstanding writing from http://irishtimes.com, plus RTs of our journalists. Customer service team is @IrishTimesHelp.",Ireland,15084853,2008-06-11 13:54:36,True,False,http://www.irishtimes.com,3759,567033,False,,155,False,The Irish Times,,IrishTimes,False,000000,http://pbs.twimg.com/profile_images/2944517635/5492cf569e6b0b1a9326a7d388009b60_normal.png,,1319934331163377669,0,False,Sendible,False,0,economy

b'MFA This is a JOKE right of peopl',2020-10-24 09:30:42,,en,,,34226,9657,FHS Football Video Operations - Views are my own and not endorsed,"Fairborn, OH",13524882,2008-02-15 18:19:22,False,False,,4,945,False,,1587,False,FHS Football Ops.,,dbyrd000,False,000000,http://pbs.twimg.com/profile_images/677887102848110592/11PU7h9W_normal.jpg,,1319934332111290368,0,False,Twitter Web App,False,0,economy

b'God loves everyone in the world But Democrats J Biden family loves Chinese Communist party',2020-10-24 09:30:43,,en,,,2,333,"Thanks God for everyday, everything, everybody we meet.",,1255919841439092743,2020-04-30 18:00:24,False,False,,0,0,False,,4,True,Michael,,Michael32957419,False,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319934335412260865,0,False,Twitter for iPad,False,0,economy

b'Cleaning our clock they are Even with a new President in January we ll be many months behind them and slow to res',2020-10-24 09:30:44,,en,,,2484,149,"Politics. History. Culture. Music. Retired to the desert. Former musician. 2nd career: Logistics and supply chain planning. I've done my 10,000 hours on it.","Mesa, AZ",784568079678377985,2016-10-08 01:36:21,False,False,,3,230,False,,1380,False,The Left Coast: Arizona Edition,,WestEschaton,False,000000,http://pbs.twimg.com/profile_images/1153464951400308736/AOlE2jjH_normal.jpg,,1319934340294270982,0,False,Twitter Web App,False,0,economy

b'Amen my brother',2020-10-24 09:30:45,,en,,,1139,777,"Activist, Freedom Lover, Student Of History, BIAFRAN To The CORE..","Abia, In BIAFRA Land",1139830303701250048,2019-06-15 09:41:36,False,False,,0,24,False,,238,True,Nicholas Uzoma,,NicholasUzoma1,False,F5F8FA,http://pbs.twimg.com/profile_images/1317029476933447682/xNn2Jf44_normal.jpg,,1319934343356272642,0,False,Twitter Web App,False,0,economy

