text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,label
b'Donald Trump s COVID 19 plan Great political marketing by democrats',2020-10-24 09:33:30,,en,,,1113,2306,We wanted flying cars. Instead we got 140 characters. Strategic Innovation Enablers,Operating globally,828923022530736128,2017-02-07 11:07:04,False,False,http://newsamurais.com,1,807,False,,990,False,New Samurais,,newsamurais,True,000000,http://pbs.twimg.com/profile_images/947551947539828737/DLSAG6J-_normal.jpg,,1319935038222405632,0,False,Twitter for iPhone,False,0,quarantine
b'AstraZeneca J amp J resuming US tests of Covid 19 vaccines ET HealthWorld',2020-10-24 09:33:31,,en,,,0,2409,"Hindustan Pin & Infotainment is your news, entertainment, music, and Tourism, Website. We provide you with the latest breaking news, Informative Articles, and v",Midnapur,1289207221226573826,2020-07-31 14:32:22,False,False,https://hindustanpin.com/,0,0,False,,0,True,Hindustan Pin & Infotainment,,HindustanPin,False,F5F8FA,http://pbs.twimg.com/profile_images/1289207611678584833/b79GytIq_normal.jpg,,1319935039073898496,0,False,WordPress.com,False,0,quarantine
b'COVID19 Cases hospitalizations up deaths may lag by a few weeks',2020-10-24 09:33:31,,en,,,51837,69561,Non-Profit Founder/Leader | ❤️ Doc | Artist | Scientist | Educator | Med News Anchor http://wikidoc.org | RT ≠ endorse | Disclaimer here: http://bit.ly/1mewZOF,Harvard Professor & MD,879161563,2012-10-14 02:33:11,False,False,http://www.linkedin.com/in/cmichaelgibson,2496,441203,False,,382069,False,C. Michael Gibson MD,,CMichaelGibson,False,131516,http://pbs.twimg.com/profile_images/912404538543439872/0qKS49pP_normal.jpg,,1319935040114069504,0,False,Twitter for iPhone,False,0,quarantine
b'Hernan Bas on the New Paintings He Made during Quarantine Artsy',2020-10-24 09:33:31,,en,,,829,1156,,,1217310703079641089,2020-01-15 05:01:39,False,False,,0,27,False,,423,True,yasmine jawad,,yasminejawad3,False,F5F8FA,http://pbs.twimg.com/profile_images/1226529136560218112/3_240AGP_normal.jpg,,1319935042039185408,0,False,Twitter for iPhone,False,0,quarantine
b'227 s YouTube Chili Disney Spicy NBA Cartoons Toys Movie Mix COVID 19 cases surge with',2020-10-24 09:33:32,,en,,,1425,95322,Jamaal Al-Din's Hoops 227 (227's™ YouTube Chili' #NBA ) https://t.co/3ZIWUyjcO6 https://t.co/UWcSgWHhrD https://t.co/XUo1OUEdX8 https://t.co/iszpIpeqFV #Election2020 https://t.co/2G6gTv5gWo,"Boise, ID",1944879210,2013-10-07 18:38:03,False,False,https://www.facebook.com/227sYouTubeChili.NBA.Mix,8,10051,False,,1012,True,Jamaal Al-Din (NBA Disney😁 NFL MLB NHL COVID-19),,jamaalaldin_tv,False,C0DEED,http://pbs.twimg.com/profile_images/378800000563674339/4c53a23721a8b3c4b9c130175694cebd_normal.jpeg,,1319935044476047360,0,False,dlvr.it,False,0,quarantine
b'COVID 19 in Illinois Cases surge across the state and country but not at Bradley University',2020-10-24 09:33:32,,en,,,21,137597,"We are the Journal Star newspaper in Peoria, Illinois. We're also @pjstarsports and @bradleyhoops. Need help? @pjstarRS is for you.","Peoria, IL",17800696,2008-12-02 05:24:45,True,False,http://www.pjstar.com,421,37075,False,,30,False,Journal Star,,pjstar,True,131516,http://pbs.twimg.com/profile_images/936386111416369153/R6ubtAUV_normal.jpg,,1319935045054857216,0,False,dlvr.it,False,0,quarantine
b'The NDC recognizes the devastating economic toll the COVID 19 crisis has had on working families The next NDC gove',2020-10-24 09:33:32,,en,,,19427,41120,Let’s be beautiful together.,Accra,944624189616676864,2017-12-23 17:42:11,False,False,,0,1735,False,,789,True,ojt.🇳🇬🇳🇬,,close_range_,False,F5F8FA,http://pbs.twimg.com/profile_images/1310993394492231683/kVzPjRb-_normal.jpg,,1319935046527188992,0,False,Twitter for iPhone,False,0,quarantine
b'Wish a speedy recovery',2020-10-24 09:33:33,,en,,,5,2433,"Bharatiya, Music lover, Tweets on politics, finance, flicks, gadgets and vedanta. Opinions are entirely personal. I don’t endorse retweets","Bengaluru, India",1243464258328784897,2020-03-27 09:06:13,False,False,,0,270,False,,98,True,Amarjeet,,iAsdeo,True,F5F8FA,http://pbs.twimg.com/profile_images/1296132441732599808/0FHw8ZmT_normal.jpg,,1319935050566123521,0,False,Twitter for iPhone,False,0,quarantine
b'COVID 19 vaccines will obviously be free in Assam claims Himanta Biswa Sarma Assam COVID19',2020-10-24 09:33:34,,en,,,188,19766,"The official twitter account of INSIDENE |
Follow us and get latest News alerts from North-East India","Guwahati, India",805112656122232832,2016-12-03 18:13:10,False,False,http://www.insidene.com,6,1446,False,,331,False,INSIDENE,,insidene,True,000000,http://pbs.twimg.com/profile_images/1319184770408955904/yNl8AeiU_normal.jpg,,1319935051669204992,0,False,Twitter for Android,False,0,quarantine
b'Very important to follow this advice from occupational health eileen',2020-10-24 09:33:34,,en,,,311,445,,,2363340855,2014-02-24 17:43:12,False,False,,1,83,False,,253,True,Mary doyle,,Marydoy17325965,True,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319935053770752000,0,False,Twitter for iPad,False,0,quarantine
b'Masks should have been mandated during this pandemic thru out our country Not red states and blue states but ALL s',2020-10-24 09:33:34,,en,,,178118,264576,"Rebounding victoriously from son, asa's murder; cat lover, 4 human rights, gop trolls ur not welcome no dm or advertisements please!",,1439700691,2013-05-18 23:20:33,False,False,,168,5436,False,,5605,True,Elise Flowers,,elise_flowers,True,C0DEED,http://pbs.twimg.com/profile_images/449146236902576128/Jy8jKL6d_normal.jpeg,,1319935054991233026,0,False,Twitter for Android,False,0,quarantine
b'Two persons as been shot in Benin city by military personnel because they request for the COVID 19 palliative',2020-10-24 09:33:35,,en,,,7,10,Christ classified,,1319357138863595524,2020-10-22 19:17:25,False,False,,0,3,False,,64,True,Jeremiah Dickson,,Jeremia50020453,False,F5F8FA,http://pbs.twimg.com/profile_images/1319357352102035459/YtLxMIw1_normal.jpg,,1319935058204045313,0,False,Twitter for iPhone,False,0,quarantine
b'The COVID 19 pandemic is not over Incorrect information can cost lives it undermines our efforts to control the',2020-10-24 09:33:35,,en,,,2341,3285,"🦋The Visionary🦋 “Founder, #Pennies4Girls” 📚| Girls’ Education Rights Activist ⭕️| GL🌎BAL CITIZEN 🗣| GC Youth Advocate 🎉| Life L💛ver 🌱| Philanthropist",United States,2763000970,2014-09-06 15:39:25,False,False,https://www.ted.com/talks/hugh_evans_what_does_it_mean_to_be_a_citizen_of_the_world?language=en,8,254,False,,204,False,Davinia James,,pennies4girls,True,000000,http://pbs.twimg.com/profile_images/733005861241655296/Bnp-rExl_normal.jpg,,1319935059130986496,0,False,Global Citizen Mobile App,False,0,quarantine
b'Classic burn',2020-10-24 09:33:36,,en,,,2753,2604,"The further a society drifts from truth the more it will hate those who speak it. -George Orwell 

I’m not cult - I do not need ‘followers’.  Just Democracy",,1226471602977722368,2020-02-09 11:43:57,False,False,,0,18,False,,39,True,Raisehavoc (Devil’s Advocate),,Raisehavoc1,False,F5F8FA,http://pbs.twimg.com/profile_images/1316792390380904448/i0IPOmwT_normal.jpg,,1319935062180352000,0,False,Twitter Web App,False,0,quarantine
b'Aga beeee',2020-10-24 09:33:38,,en,,,12088,3263,"Oh, it’s you. It’s been a long time. How have you been?",Frontend Developer @ SOR'UN,1011895315832721408,2018-06-27 08:53:38,False,False,https://erbilnas.com,0,309,False,,329,False,Erbil Nas,,erbilnas,False,000000,http://pbs.twimg.com/profile_images/1317515229492805633/PLEpavBQ_normal.jpg,,1319935068358455297,0,False,Twitter for Android,False,0,quarantine
b'New lockdown rules begin London as suffers second wave of covid 19',2020-10-24 09:33:39,,en,,,472,54380,Everything you need to read about - serious - witty - funny - Enlightening - provocative stuff just hang out with us,United Kingdom,808267999497060356,2016-12-12 11:11:22,False,False,https://twitter.com/Great9ija,21,1717,False,,2063,True,G9ija.com,,Great9ija,False,F5F8FA,http://pbs.twimg.com/profile_images/844257197135708160/ZSiIqeWA_normal.jpg,,1319935074733875200,0,False,WordPress.com,False,0,quarantine
b'Lolsss EndSARS',2020-10-24 09:33:40,,en,,,2230,985,,"Lagos, Nigeria",1255867711634247680,2020-04-30 14:33:11,False,False,,0,43,False,,183,True,Biglizzy,,Aaronlizzy2,False,F5F8FA,http://pbs.twimg.com/profile_images/1319189763459612672/24BMUVN9_normal.jpg,,1319935076453502976,0,False,Twitter for Android,False,0,quarantine
b'Covid 19 acceleration contributes to 1 trillion cloud ecosystem by 2024 says IDC Cloud Computing News READ MO',2020-10-24 09:33:41,,en,,,65482,881002,"Curation | Tools | Tips | Services

IAM Platform powers IAM Network:

GO: http://bit.ly/iam-network

Blog | Social | Podcast | Code Trove",Worldwide,226310002,2010-12-13 21:24:29,False,False,https://www.iammarketingmedia.com,3256,17865,False,,15121,False,IAM Platform,,IAM__Network,False,94D487,http://pbs.twimg.com/profile_images/701708113653669888/Nzm67hhC_normal.png,,1319935082191331330,0,False,IAMBLOG2TWITTER,False,0,quarantine
b'More like a freedoms control measure I dare say',2020-10-24 09:33:41,,en,,,7472,9030,"God First...Doer...Peace Maker...Dark Warrior... Knight Of The Round Table...
Student Of Life...
No Court Jester...","Nairobi, Kenya",747439152929595393,2016-06-27 14:39:15,False,False,,1,165,False,,170,False,Done Grass,,done_grass,True,000000,http://pbs.twimg.com/profile_images/1302593946737139712/HFMk1189_normal.jpg,,1319935083164434434,0,False,Twitter Web App,False,0,quarantine
b'Thanks',2020-10-24 09:33:41,,en,,,4534,5813,"Friends of Angel Meadow. Get involved for Gardening Projects, History & Genealogy Study and Local Community Engagement",Manchester,1686447697,2013-08-20 18:29:54,False,False,http://www.friends-of-angel-meadow.org,21,1228,False,,801,False,𝗙 𝗢 𝗔 𝗠,,MeadowAngels,True,000000,http://pbs.twimg.com/profile_images/459654873739300864/zG4Mabzg_normal.jpeg,,1319935084439502848,0,False,Twitter for iPhone,False,0,quarantine
b'Animal in human skin',2020-10-24 09:33:42,,en,,,1468,1173,#DC4Life👽,United States ,1219835593087180801,2020-01-22 04:14:16,False,False,,0,145,False,,292,True,chidollar,,saint_Chidollar,False,F5F8FA,http://pbs.twimg.com/profile_images/1289776791725408256/r3zYhG_P_normal.jpg,,1319935086817693697,0,False,Twitter for iPhone,False,0,quarantine
b'Evil people EndSARS',2020-10-24 09:33:43,,en,,,536,15349,#MUFC,Cape Town ,142439239,2010-05-10 22:14:14,False,False,,5,214,False,,128,False,OluwaFabz,,oluwafabo,True,022330,http://pbs.twimg.com/profile_images/1318697966983614465/TYQXTdKl_normal.jpg,,1319935089976004613,0,False,Twitter for iPhone,False,0,quarantine
b'Total US Covid 19 deaths could hit 500 000 by February researchers say',2020-10-24 09:33:43,,en,,,17,6224,Health and fitness Tips,,1129642171420688384,2019-05-18 06:57:36,False,False,,0,2,False,,34,True,vk,,vk82021716,False,F5F8FA,http://pbs.twimg.com/profile_images/1129642644248809472/2ac7WszX_normal.png,,1319935090739339265,0,False,IFTTT,False,0,quarantine
b'Devastated family may leave area after boy unknowingly took COVID 19 to school principal says',2020-10-24 09:33:45,,en,,,34,3324,¡Traducimos palabras e ideas!,Mexico City,53939269,2009-07-05 16:05:57,False,False,http://www.carper.mx,13,402,False,,616,False,Carper Solutions,,CarperSolutions,False,140814,http://pbs.twimg.com/profile_images/1128725814244253697/orxlCZTd_normal.png,,1319935097152458753,0,False,Paper.li,False,0,quarantine
b'This is Trump s COVID 19 plan Well sort of',2020-10-24 09:33:46,,en,,,53175,33181,"Conservative, small business owner.
Voting for Joe Biden.
Didn't vote Trump in 2016
Voted Democrat first time 2018.
I have nothing in common with today's GOP.","Bellingham, WA",2836454576,2014-10-01 08:56:08,False,False,,38,9283,False,,3276,True,"Paul the other one, it's got bells 🔔 🔔",,paulcshipley,False,C0DEED,http://pbs.twimg.com/profile_images/1308731002374639616/JuzKgBhj_normal.jpg,,1319935101526888448,0,False,Twitter for Android,False,0,quarantine
b'Fauci says it might be time to mandate masks as Covid 19 surges across US submitted by u N',2020-10-24 09:33:46,,en,,,2774,6349,Uniqueness and different,"Kwara, Nigeria",2511772101,2014-04-27 04:04:25,False,False,,0,101,False,,581,True,For Christ,,ChristianaAyo,True,C0DEED,http://pbs.twimg.com/profile_images/1055745934712287234/gZ4ggxvT_normal.jpg,,1319935104819580929,0,False,IFTTT,False,0,quarantine
b'a nigerian politician unhesitatingly stated that he wanted to share covid 19 palliatives on his birthday his birth',2020-10-24 09:33:47,,en,,,8814,337439,guy. catch cruise.,lost but found,169285445,2010-07-22 00:13:04,False,False,https://haywenzo.substack.com,54,5106,False,,1443,False,ayo.,,haywenzo,True,000000,http://pbs.twimg.com/profile_images/1309427128430211073/_gb58pi3_normal.jpg,,1319935107575304192,0,False,Twitter for iPhone,False,0,quarantine
b'Tockwith Dringy FA Senior Cup Saturday 24th Oct Tockwith YO26 7PX 14 00 KO First Team Kit Sponsor S P D',2020-10-24 09:33:47,,en,,,4,307,The official Dringhouses AFC Twitter feed. Est 1908 LULD,DSSC St Helen's Rd YO24 1HW,2743640487,2014-08-15 16:44:45,False,False,,3,346,False,,81,True,Dringhouses AFC,,DringyFC,True,C0DEED,http://pbs.twimg.com/profile_images/500322403126607872/9UOAktOb_normal.jpeg,,1319935108351143936,0,False,Twitter for iPhone,False,0,quarantine
b'EndBadGovernanceinNIGERIA EndSARS LekkiMassaccre this guy no get sense ooo him no suppose talk anything about',2020-10-24 09:33:47,,en,,,192,54,"Am a crypto lover ,an investor,trader #ethereum #bitcoin #blockchain #binance 💰💸💳💴💷, nd also a music addict ❤️🎶🎵🎧,#DMW❤️,welcome to ma page 🔥💫💻⚖️📸",,1319369277074513920,2020-10-22 20:05:43,False,False,,0,2,False,,114,True,_chenzy,,mubaraq1234,False,F5F8FA,http://pbs.twimg.com/profile_images/1319369427180261376/gSbMenQa_normal.jpg,,1319935109269782531,0,False,Twitter for iPhone,False,0,quarantine
b'Quarantine vocal moment helped by consulting the amazing Donna Brown international Canadian soprano and recording',2020-10-24 09:33:49,,en,,,12991,3643,"Classical singer/guitar. Neapolitan songs. I’m on a pandemic busking tour of Italy,apparently.              Follow here4everything from Monteverdi to shoe-porn.","Montréal, Québec",87569689,2009-11-05 00:01:46,False,False,https://about.me/NilsBrown,0,69,False,,452,True,Nils Brown,,NILSBROWN,False,C0DEED,http://pbs.twimg.com/profile_images/1319926017612500992/9mzBAr5z_normal.jpg,,1319935113896120320,0,False,Twitter for iPhone,False,0,quarantine
b'all those campaigned with him to go quarantine',2020-10-24 09:33:49,,en,,,11925,139499,Finance /Actuarial/Statistics  Deputy Manager ( General Insurance )Loves Australian  cricket #Zampa #RahulDravid  #BillLawry   Love Rafi songs,New Delhi/Bangalore/Kannur,806018432,2012-09-06 04:13:26,False,False,http://nayar27.wordpress.com/,22,1027,False,,566,False,ABHIJIT NAIR 🏏🇦🇺,,Rahul_bill,True,FF6699,http://pbs.twimg.com/profile_images/1274579749025677312/sKQH57yW_normal.jpg,,1319935114910986240,0,False,Twitter Web App,False,0,quarantine
b'I don t know why I keep on looking at this it only makes my worry more The tide of deep red showing more COVID 19',2020-10-24 09:33:49,,en,,,113,6191,"C# Developer, partner at Aardman Animations, Aardvark fan, wannabe author, life long Doctor Who fan and wearer of waistcoats.","Bristol, UK",79747294,2009-10-04 14:56:32,False,False,https://www.hyperlands.net,11,99,False,,66,False,Cool Aardvark is wearing a mask,,cool_aardvark,False,1A1B1F,http://pbs.twimg.com/profile_images/3713322282/d53da6e977f27f5ba410dba7c3f8ac51_normal.png,,1319935116609753088,0,False,Twitter for iPhone,False,0,quarantine
b'1 Hotel quarantine failure 2 Contact tracing failure 3 Communication with vulnerable communities failure 4 Curf',2020-10-24 09:33:50,,en,,,89486,48401,“The white Kanye West” - Tyra Banks,Australia,24062457,2009-03-12 23:07:49,True,False,https://10play.com.au/studio-10,991,87489,False,,9664,True,Joe Hildebrand,,Joe_Hildebrand,True,C0DEED,http://pbs.twimg.com/profile_images/94380697/dt_joehildebrand_normal.jpg,,1319935118828396544,0,False,Twitter for iPhone,False,0,quarantine
b'So apparently only a 1 3 of us are left in the US Hmmm how come no one noticed lol',2020-10-24 09:33:51,,en,,,12820,22604,"Author, speaker, spiritual leader.  I'm doing what I can to be a light bearer and bringer. MAGA! Trump is the best president ever!",GA,54752946,2009-07-08 01:28:22,False,False,http://lauraweakley.blogspot.com,15,915,False,,1432,False,Laura Weakley,,spiritual1rav,False,642D8B,http://pbs.twimg.com/profile_images/310835543/smaller_cover_normal.jpg,,1319935122691555328,0,False,Twitter Web App,False,0,quarantine
b'London braces for fourth protest against Covid 19 restrictions Conspiracy theorists',2020-10-24 09:33:51,,en,,,337,112461,"Retired, background in Materials. likes Politics, History, Health, Welfare and Disability. RTs not necessarily my view.",Oxford,329215336,2011-07-04 18:23:38,False,False,,29,945,False,,1954,True,Bradley Dodd,,BradDodd,True,C0DEED,http://pbs.twimg.com/profile_images/2894018947/878ccb6efae794d06d15c1ff95fad85c_normal.png,,1319935123312226310,0,False,Twitter Web App,False,0,quarantine
b'Im so sick of hearing about hotel quarantine and private security guards mistakes are bound to have',2020-10-24 09:33:51,,en,,,2824,3040,"Research & clinical pharmacist @AlfredHealth & @CentMedUs | GP practice pharmacist, biostatistician | Medicines safety, quality use of medicine in older people",Australia,2517210721,2014-05-23 07:39:27,False,False,http://amytpage.com,32,1178,False,,163,False,Amy Page,,AmyTPage,True,000000,http://pbs.twimg.com/profile_images/1123859069029236738/66ELFj8l_normal.png,,1319935124020940801,0,False,Twitter for iPhone,False,0,quarantine
b'2 200 NGN for free As the fight against covid 19 continues get finite amount of cash daily Please get the anti e',2020-10-24 09:33:52,,en,,,18,38,,"Ogun, Nigeria",1521623467,2013-06-16 08:23:47,False,False,,0,3,False,,334,True,walex885,,walex885,False,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319935129645625344,0,False,Twitter for Android,False,0,quarantine
b'These couldn t have been covid 19 palliatives Let s be guided This is broad day robbery',2020-10-24 09:33:54,,en,,,2713,589,"#Christian
#MedicalLaboratoryScientist #MedicalMicrobiologist #MolecularBiologist
#LAUTECHalumnus
#Arsenal","Osogbo, Ilorin, Jos, Nigeria",205740775,2010-10-21 14:16:26,False,False,,1,199,False,,586,True,Oluwatosin,,Theo_phylus,True,C0DEED,http://pbs.twimg.com/profile_images/1318650012256112641/-_K3Gl3M_normal.jpg,,1319935136377507841,0,False,Twitter for Android,False,0,quarantine
b'A NOTE TO our Covid 19 INFESTED WORLD SKY NEWS PRESENTER NOW COMMENTATOR MS PETA CREDLIN of SKY NEWS AUSTRALIA',2020-10-24 09:33:54,,en,,,0,4238,"I can BARK and I like Monster Movies with Spider Webs! I'm an Analyst in Economics/Statistics. Of Greek, Armenian & Italian  Descent. WOOF! WOOF!",AUSTRALIA Tasmania,4303485095,2015-11-28 04:39:10,False,False,,1,8,False,,2,True,William Dekmetzian,,WizePenguin,False,C0DEED,http://pbs.twimg.com/profile_images/1261992244824834048/PBVDEKvz_normal.jpg,,1319935136469712897,0,False,Twitter Web App,False,0,quarantine
b'Scores Feared Dead As Security Operatives Attack Residents Looting COVID 19 Palliative Store In Kwara',2020-10-24 09:33:56,,en,,,13,10808,Explore And Discover,Nigeria,1231121466143498240,2020-02-22 07:40:21,False,False,http://Www.afriupdate.com,1,191,False,,226,True,Afriupdate News,,Afriupdatecom,False,F5F8FA,http://pbs.twimg.com/profile_images/1232255039391064064/Lk66N9bP_normal.jpg,,1319935146410319872,0,False,WordPress.com,False,0,quarantine
b'This is excellent and I always love Tyler Vigen s spurious correlation as a teaching tool',2020-10-24 09:33:56,,en,,,14898,18431,Reader at @MMU_Business. Public #service management #leadership #accountability #strategy #publicadmin #localgov #fire my views; RT≠agree. 48%er dad Akela #FBPE,Manchester; Liverpool,196558815,2010-09-29 11:55:32,False,False,,111,3032,False,,4171,False,Dr Russ Glennon,,RussGlennon,True,000000,http://pbs.twimg.com/profile_images/1258731717503979520/_XVpVc4C_normal.jpg,,1319935147148455936,0,False,Twitter for Android,False,0,quarantine
b'Medical Store Road',2020-10-24 09:33:57,,en,,,27346,60697,"Saved by Grace»»»Kingdom Steward•Sport Presenter•OAP~Hebron95.9FM•I promote artistes•Media,PR/Biz Developer/Business only:unnikfaze@gmail.com,08173852664",Promised Land.,329639818,2011-07-05 12:03:02,False,False,https://youtu.be/FeDpAA_AKak,23,2361,False,,2170,True,Temi Tems,,PwettyTem,True,C0DEED,http://pbs.twimg.com/profile_images/1285033699336167424/8A9skPsc_normal.jpg,,1319935147626680320,0,False,Twitter for iPhone,False,0,quarantine
b'Amen',2020-10-24 09:33:57,,en,,,26,253,,"Manitoba, Canada",1312776139,2013-03-29 06:04:07,False,False,,0,15,False,,48,True,juliette,,juliettekobani,False,C0DEED,http://pbs.twimg.com/profile_images/1160319450689806339/pyZhvWIy_normal.jpg,,1319935150067716097,0,False,Twitter for Android,False,0,quarantine
b'Second wave na sa Europe meanwhile sa Pinas',2020-10-24 09:33:58,,en,,,113826,95145,Doo doo doo doo,,1124692538,2013-01-27 10:52:27,False,False,,21,2913,False,,1562,False,JP Czark 🦈,,dumidyeypee,True,EDECE9,http://pbs.twimg.com/profile_images/1284154637289848835/k1qVqF2c_normal.jpg,,1319935153678905350,0,False,Twitter for Android,False,0,quarantine
b'awe this is so sweet thank u luv',2020-10-24 09:34:01,,en,,,768,502,I can do all things through ➕p.s. this is my only account to be lowkey. pls respect. ;) fb: Aicy Shin mari insta: aicyfab  👯‍♀️:@trishafabee,,1213102917323911170,2020-01-03 14:20:58,False,False,,0,4724,False,,99,True,Aicy Shin mari,,Icycands,False,F5F8FA,http://pbs.twimg.com/profile_images/1316724379150159872/0XB5fzUE_normal.jpg,,1319935165871763456,0,False,Twitter for Android,False,0,quarantine
b'Please added also this thing Rahulji that after India set to slip Bangladesh in 2020 per capita GDP our PM till',2020-10-24 09:34:02,,en,,,3747,150307,I AM JOURNALIST LAST 32 YRS. I AM ASSOCIATE WITH BENGALI DAILY 'AAJKAAL' PATRIKA and AS POST EDITORIAL ARTICLE WRTIER  I`M WAITING 4 BETTER SOCIETY OF INDIA.,"KOLKATA,      WB,  INDIA.",327839487,2011-07-02 07:23:30,False,False,http://about.me/d.29dipendu_jurnalist,111,872,False,,4961,False,DIPENDU CHOWDHURY,,DipenduC,True,C0DEED,http://pbs.twimg.com/profile_images/1238796068369747969/hrLLyZOq_normal.jpg,,1319935171504852993,0,False,Twitter Web App,False,0,quarantine
b'The Central Development Working Party CDWP approved two mega projects at a cost of Rs8 175 billion with grant of',2020-10-24 09:34:03,,en,,,37250,14265,Vice President PMLN UK #Women #SilkLodhiSpeaks | Political Analyst | Educationalist: YouTube Channel 👇👇,"London , UK",857726679275507713,2017-04-27 22:42:30,False,False,https://www.youtube.com/channel/UCHENd2Ome5HE-a661TYVoFQ,15,37525,False,,5120,False,Silk Lodhi Khan 🦁 🇵🇰 🇬🇧,,SilkLodhi,False,000000,http://pbs.twimg.com/profile_images/1308908678838444040/Z6n8ZTtt_normal.jpg,,1319935172838629376,0,False,Twitter for iPhone,False,0,quarantine
b'What about the garri that has changed colour and turned to stone They could have at least shared those ones that a',2020-10-24 09:34:03,,en,,,602,42774,God's favourite|| Partner at Sharpies's ||Founder/facilitator at StrongerTogetherGroup ||FrenchTutor @frenchsharpie ||cerelac  addict #BARCA ⚽☝IG : labrende,"ÜT: 51.4531038,-0.4375548",225165813,2010-12-10 21:37:47,False,False,http://www.mysharpies.com,9,1410,False,,952,False,Labeebe Sharpie♥@🏠,,labrende,False,642D8B,http://pbs.twimg.com/profile_images/1317717012815220736/WuP9x1fv_normal.jpg,,1319935175594213376,0,False,Twitter for Android,False,0,quarantine
b'ATTN rowling amp couldn t make up character of BLACK',2020-10-24 09:34:04,,en,,,4288,5433,"Creative, History and Nature Nut | Multidisciplinary: Insights, Strategy, Growth, Design Services and Expertise | Independent Views",Edge of Breakthrough ,306767945,2011-05-28 12:15:53,False,False,http://uk.linkedin.com/in/deanachandler/en,33,338,False,,3420,False,Dean A Chandler,,DeanAChandler,True,352726,http://pbs.twimg.com/profile_images/1229078314935033859/ku3r9Aam_normal.jpg,,1319935179348234240,0,False,Twitter for Android,False,0,quarantine
b'My UC friend after telling me in post Covid 19 lockdown period their superstitious religion s festival were never f',2020-10-24 09:34:05,,en,,,45652,7159,"moviephile.

Co-founder: http://biskutt.com",,1151902544395792384,2019-07-18 17:12:22,False,False,https://issuesintheworld.carrd.co/,0,462,False,,422,True,BlurryFace #DLM🍥,,crawlmarxX,False,F5F8FA,http://pbs.twimg.com/profile_images/1319327821131440128/4-c87dMe_normal.jpg,,1319935181155823616,0,False,Twitter Web App,False,0,quarantine
b'I don t even know what this means but you for just pim',2020-10-24 09:34:05,,en,,,20464,185749,sipping henny from a tea cup.,"Delta, Nigeria.",2230288797,2013-12-17 15:42:02,False,False,,16,1136,False,,825,True,nwaubani victor c.,,__vikt0r,False,C0DEED,http://pbs.twimg.com/profile_images/1318328966638428166/bcoFeqED_normal.jpg,,1319935184523976708,0,False,Twitter for Android,False,0,quarantine
b'Healthy diet at home gains popularity amid prolonged COVID 19 outbreakNews',2020-10-24 09:34:08,,en,,,383,29298,Viral trending Content we are going to post,United Kingdom,923649835907145729,2017-10-26 20:37:36,False,False,,1,273,False,,461,False,Viral Trending,,Viraltrending17,False,000000,http://pbs.twimg.com/profile_images/923650537513504769/SKuI7FS6_normal.jpg,,1319935197396279296,0,False,IFTTT,False,0,quarantine
b'Dems and Trump trade blame for COVID 19 failures as election nears',2020-10-24 09:34:09,,en,,,1,151035,"Election News Bay aggregates links regarding election news from around the world.
RT are not endorsements",Global,1062778619783720967,2018-11-14 18:45:43,False,False,https://www.electionnewsbay.com,1,146,False,,0,True,Election News Bay,,electionnewsbay,False,F5F8FA,http://pbs.twimg.com/profile_images/1064916097709813761/qnpy9n46_normal.jpg,,1319935199552163841,0,False,Election News Bay,False,0,quarantine
b'VOTE RED R REMOVE E EVERY D DEMOCRAT LIKE YOUR LIFE DEPENDS ON IT BECAUSE IT DOES',2020-10-24 09:34:09,,en,,,242810,172317,"loving, kind, spiritual, Trump supporter, love my God,family, and country.   school bus driver,cancer survivor,,Army brat, Conservative!! Maryruth51 on Parler ✌",,1003322728890462209,2018-06-03 17:09:14,False,False,,4,8284,False,,3215,True,Mary4trump❤🇺🇸❤🇺🇸❤🇺🇸❤6%,,MaryWarrick18,False,F5F8FA,http://pbs.twimg.com/profile_images/1272310765635153922/cWM4uy0U_normal.jpg,,1319935201032597505,0,False,Twitter for Android,False,0,quarantine
b'so now we are top ten here too',2020-10-24 09:34:09,,en,"Place(_api=None, id='9531d4e3bbafc09d', url='https://api.twitter.com/1.1/geo/id/9531d4e3bbafc09d.json', place_type='city', name='Oklahoma City', full_name='Oklahoma City, OK', country_code='US', country='United States', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-97.768683, 35.290722], [-97.768683, 35.674965], [-97.335639, 35.674965], [-97.335639, 35.290722]]]), attributes={})",,3505,2767,My family is everything to me! work hard then work harder! trying to be 1% less worse! Biden/Harris Trump GTFP,"Oklahoma City, OK",1252350333264769024,2020-04-20 21:36:15,False,False,,0,247,False,,524,True,Michael S Marine resister!,,MJSinOKC,True,F5F8FA,http://pbs.twimg.com/profile_images/1307859325097046017/flvwF4yC_normal.jpg,,1319935201162702849,0,False,Twitter for iPhone,False,0,quarantine
